idade,escolaridade,estado_civil,gastos_mensais,cidade,genero,renda
60,Superior,Divorciado,3178.32,Rio de Janeiro,Masculino,8754.42
63,Pós-graduação,Divorciado,3768.03,São Paulo,Masculino,8509.85
21,Médio,Casado,1213.51,Salvador,Masculino,1743.81
43,Superior,Divorciado,3255.3,Rio de Janeiro,Feminino,5004.67
46,Superior,Casado,3359.5,São Paulo,Feminino,6514.32
62,Superior,Casado,2859.43,Salvador,Feminino,6173.13
51,Pós-graduação,Solteiro,3459.34,Porto Alegre,Feminino,7249.38
40,Médio,Solteiro,2478.34,Rio de Janeiro,Feminino,4704.04
54,Fundamental,Solteiro,2512.44,Porto Alegre,Masculino,6094.42
28,Superior,Casado,2158.16,Belo Horizonte,Masculino,4752.98
23,Superior,Solteiro,1988.67,Salvador,Masculino,5781.29
35,Médio,Solteiro,2143.81,Salvador,Feminino,4134.28
38,Médio,Solteiro,2924.62,Rio de Janeiro,Feminino,3987.21
59,Médio,Divorciado,3018.37,Salvador,Masculino,4958.47
53,Médio,Casado,2257.43,Belo Horizonte,Feminino,6195.53
58,Médio,Solteiro,2551.34,Salvador,Feminino,5915.17
55,Superior,Divorciado,3069.67,São Paulo,Masculino,8452.51
51,Superior,Divorciado,2772.25,Porto Alegre,Feminino,6554.83
34,Médio,Divorciado,1706.29,Belo Horizonte,Masculino,3222.74
54,Médio,Solteiro,2844.98,Belo Horizonte,Masculino,6340.05
42,Médio,Divorciado,2109.12,Porto Alegre,Masculino,4659.49
55,Fundamental,Casado,2761.54,Porto Alegre,Masculino,5680.9
29,Superior,Divorciado,2904.73,Belo Horizonte,Feminino,5058.54
40,Pós-graduação,Divorciado,3042.7,Porto Alegre,Feminino,5966.61
59,Médio,Divorciado,2852.39,Rio de Janeiro,Feminino,6344.95
39,Superior,Divorciado,2362.91,Porto Alegre,Masculino,7143.95
38,Superior,Casado,2764.65,São Paulo,Feminino,7208.25
44,Superior,Solteiro,3210.01,São Paulo,Masculino,7253.84
48,Fundamental,Casado,2814.53,Rio de Janeiro,Feminino,4540.11
23,Pós-graduação,Casado,2702.69,Porto Alegre,Feminino,7673.04
44,Médio,Solteiro,2164.31,São Paulo,Masculino,6547.24
57,Médio,Divorciado,2781.04,Salvador,Feminino,3067.74
51,Fundamental,Solteiro,2545.33,Porto Alegre,Masculino,5478.92
29,Médio,Solteiro,2008.34,Rio de Janeiro,Masculino,4200.54
62,Fundamental,Casado,2669.66,Porto Alegre,Feminino,5391.68
24,Médio,Solteiro,1599.95,Belo Horizonte,Feminino,2382.41
27,Médio,Divorciado,1744.51,Belo Horizonte,Feminino,3470.77
62,Superior,Casado,3559.94,São Paulo,Feminino,6499.72
34,Superior,Divorciado,2759.75,Belo Horizonte,Masculino,4396.76
43,Médio,Casado,2160.53,Rio de Janeiro,Masculino,5667.7
38,Superior,Divorciado,2294.7,São Paulo,Feminino,5643.18
45,Superior,Solteiro,2958.79,Rio de Janeiro,Feminino,7178.91
63,Superior,Solteiro,3609.57,Rio de Janeiro,Feminino,7759.72
19,Fundamental,Solteiro,1529.75,Belo Horizonte,Masculino,5331.97
60,Superior,Divorciado,3085.92,Belo Horizonte,Feminino,5853.2
18,Pós-graduação,Casado,2396.61,Rio de Janeiro,Masculino,6563.78
68,Superior,Casado,4031.8,Belo Horizonte,Feminino,6183.51
53,Médio,Casado,2656.52,Belo Horizonte,Feminino,6079.73
68,Médio,Solteiro,3344.02,Belo Horizonte,Masculino,5506.47
43,Superior,Divorciado,2549.07,Porto Alegre,Masculino,5488.62
46,Médio,Casado,2743.07,Rio de Janeiro,Feminino,6070.3
38,Fundamental,Divorciado,2408.41,Salvador,Masculino,3029.84
28,Médio,Casado,1809.28,Rio de Janeiro,Masculino,3057.83
57,Superior,Solteiro,3392.68,São Paulo,Feminino,7635.15
28,Superior,Divorciado,2728.18,Belo Horizonte,Masculino,5062.13
53,Fundamental,Casado,2257.59,Belo Horizonte,Masculino,3913.52
66,Pós-graduação,Casado,3822.28,Salvador,Feminino,8655.61
56,Médio,Casado,2837.21,São Paulo,Feminino,7649.86
57,Superior,Casado,3216.07,Porto Alegre,Masculino,6797.64
52,Superior,Solteiro,3183.39,Rio de Janeiro,Feminino,5117.8
51,Superior,Casado,3236.45,Porto Alegre,Masculino,7467.11
64,Pós-graduação,Casado,4069.59,São Paulo,Masculino,11189.36
41,Médio,Solteiro,2154.15,Salvador,Masculino,4579.13
39,Superior,Casado,2614.81,São Paulo,Feminino,6621.32
22,Fundamental,Divorciado,2126.6,Salvador,Masculino,1552.53
50,Superior,Divorciado,3025.86,Porto Alegre,Masculino,5134.45
53,Superior,Casado,3496.6,Porto Alegre,Masculino,5843.06
64,Superior,Solteiro,3847.45,São Paulo,Feminino,6965.56
37,Médio,Solteiro,1875.72,São Paulo,Feminino,4340.59
36,Superior,Solteiro,2800.65,Belo Horizonte,Feminino,5423.51
52,Fundamental,Casado,2235.94,Salvador,Masculino,3915.46
69,Fundamental,Casado,3555.15,Belo Horizonte,Masculino,6969.46
60,Superior,Divorciado,3356.57,Rio de Janeiro,Feminino,7574.44
34,Médio,Solteiro,2062.01,Rio de Janeiro,Masculino,5204.54
62,Superior,Casado,3100.46,São Paulo,Masculino,8109.3
60,Médio,Casado,2617.96,Porto Alegre,Masculino,5382.65
51,Fundamental,Casado,2597.86,Rio de Janeiro,Masculino,5597.45
26,Superior,Solteiro,2307.3,Rio de Janeiro,Feminino,6799.47
43,Médio,Solteiro,2174.46,Belo Horizonte,Feminino,5359.18
19,Fundamental,Divorciado,1833.5,Belo Horizonte,Feminino,1000.0
26,Superior,Solteiro,2279.26,Rio de Janeiro,Masculino,4362.85
26,Médio,Casado,1476.8,São Paulo,Masculino,3757.2
57,Superior,Divorciado,3426.11,Belo Horizonte,Feminino,5234.42
34,Médio,Solteiro,1672.22,Rio de Janeiro,Feminino,3964.94
18,Superior,Solteiro,1462.97,Porto Alegre,Feminino,3947.17
42,Superior,Solteiro,2788.85,Belo Horizonte,Masculino,5343.09
60,Superior,Solteiro,2990.79,Rio de Janeiro,Feminino,6008.85
57,Fundamental,Casado,2763.43,Salvador,Masculino,4435.76
59,Superior,Solteiro,3514.91,Belo Horizonte,Feminino,7872.68
42,Superior,Casado,3055.35,Salvador,Masculino,5348.6
56,Superior,Casado,3329.29,Belo Horizonte,Masculino,6891.98
52,Médio,Casado,2162.18,Belo Horizonte,Feminino,4532.69
20,Superior,Divorciado,1883.95,Salvador,Masculino,4614.88
67,Superior,Casado,3511.62,São Paulo,Masculino,7734.49
54,Fundamental,Solteiro,2624.52,Rio de Janeiro,Feminino,6442.99
61,Médio,Divorciado,2547.43,São Paulo,Feminino,5229.12
61,Superior,Solteiro,3191.27,São Paulo,Feminino,7721.05
68,Fundamental,Casado,3283.11,Rio de Janeiro,Masculino,5823.02
47,Pós-graduação,Solteiro,3561.12,Porto Alegre,Masculino,8020.2
55,Superior,Divorciado,3057.46,São Paulo,Feminino,6142.04
51,Superior,Divorciado,3338.9,São Paulo,Feminino,7700.55
29,Médio,Solteiro,1472.05,São Paulo,Masculino,4658.56
36,Médio,Solteiro,2326.66,Porto Alegre,Feminino,2535.29
54,Pós-graduação,Solteiro,3825.38,Belo Horizonte,Feminino,9446.12
61,Médio,Divorciado,3054.01,Salvador,Masculino,5607.84
66,Superior,Casado,3568.94,Salvador,Masculino,5714.33
34,Médio,Solteiro,1824.03,Porto Alegre,Feminino,3856.75
27,Fundamental,Casado,1987.6,São Paulo,Masculino,2710.67
66,Fundamental,Divorciado,2855.31,Salvador,Masculino,3585.56
64,Médio,Solteiro,2981.57,Porto Alegre,Feminino,6396.25
29,Pós-graduação,Solteiro,2651.63,Rio de Janeiro,Feminino,6249.91
33,Médio,Divorciado,1886.53,Salvador,Feminino,4437.34
41,Médio,Solteiro,2187.03,Rio de Janeiro,Masculino,6217.26
36,Médio,Casado,2199.92,São Paulo,Feminino,3815.97
25,Médio,Divorciado,1920.16,Salvador,Masculino,5329.98
48,Médio,Divorciado,2948.71,Porto Alegre,Feminino,4492.72
38,Superior,Solteiro,2684.44,Belo Horizonte,Masculino,5448.36
34,Médio,Divorciado,1735.68,Salvador,Masculino,2701.78
40,Médio,Solteiro,2439.99,Salvador,Feminino,3019.86
54,Fundamental,Solteiro,2721.29,Salvador,Masculino,2506.05
33,Pós-graduação,Divorciado,2932.89,Salvador,Feminino,5873.15
23,Médio,Solteiro,1569.86,Porto Alegre,Feminino,4316.26
25,Fundamental,Casado,1564.53,Porto Alegre,Masculino,2231.78
42,Superior,Casado,2564.56,Belo Horizonte,Masculino,4668.76
35,Médio,Solteiro,1683.86,Porto Alegre,Masculino,2463.77
42,Médio,Casado,2549.65,Porto Alegre,Feminino,2738.74
29,Médio,Solteiro,2000.44,São Paulo,Feminino,5337.58
32,Superior,Casado,2487.92,São Paulo,Feminino,4885.15
43,Fundamental,Divorciado,2103.78,Rio de Janeiro,Feminino,5018.26
58,Superior,Solteiro,3566.81,Belo Horizonte,Feminino,6044.71
62,Superior,Solteiro,2933.81,São Paulo,Feminino,8556.62
43,Médio,Solteiro,2250.7,Belo Horizonte,Masculino,3313.71
64,Médio,Solteiro,3214.64,Belo Horizonte,Feminino,4769.06
49,Médio,Solteiro,1872.21,Salvador,Feminino,3357.58
27,Superior,Solteiro,2362.81,Belo Horizonte,Feminino,4209.76
33,Médio,Divorciado,1791.95,Salvador,Feminino,2748.64
24,Médio,Divorciado,1756.35,Rio de Janeiro,Masculino,4055.29
34,Médio,Casado,1907.66,Rio de Janeiro,Masculino,6300.86
40,Pós-graduação,Solteiro,3378.11,Rio de Janeiro,Masculino,7796.48
43,Médio,Casado,2659.76,Salvador,Feminino,5324.74
38,Pós-graduação,Casado,3894.0,Salvador,Feminino,7845.01
39,Médio,Divorciado,2135.98,Rio de Janeiro,Feminino,4907.4
24,Fundamental,Casado,1941.39,Salvador,Masculino,4161.54
31,Médio,Divorciado,2032.65,Porto Alegre,Feminino,3780.67
32,Médio,Casado,2084.82,Porto Alegre,Feminino,2171.15
24,Médio,Solteiro,2162.74,Salvador,Masculino,3161.12
26,Fundamental,Casado,1574.74,Salvador,Masculino,3505.95
68,Pós-graduação,Divorciado,3932.51,São Paulo,Feminino,11162.97
65,Superior,Divorciado,3397.36,São Paulo,Masculino,6818.34
25,Superior,Divorciado,1954.55,Belo Horizonte,Feminino,5207.83
67,Fundamental,Casado,3009.56,Belo Horizonte,Feminino,4119.21
40,Fundamental,Casado,2397.39,Belo Horizonte,Masculino,5542.92
46,Fundamental,Divorciado,2628.51,Rio de Janeiro,Feminino,6523.71
35,Superior,Solteiro,2494.85,Porto Alegre,Masculino,4051.08
48,Pós-graduação,Solteiro,3782.61,Rio de Janeiro,Masculino,10141.15
47,Médio,Casado,1787.87,Salvador,Feminino,5427.09
69,Fundamental,Casado,3767.61,São Paulo,Masculino,7715.21
56,Médio,Divorciado,2850.18,Salvador,Feminino,6369.89
52,Médio,Casado,2430.87,Salvador,Feminino,5726.17
35,Médio,Casado,2188.63,São Paulo,Masculino,4413.72
59,Superior,Divorciado,3224.16,Salvador,Masculino,7952.32
56,Superior,Divorciado,2553.23,Belo Horizonte,Masculino,5406.75
34,Fundamental,Casado,2034.07,São Paulo,Feminino,3924.62
31,Fundamental,Solteiro,2203.45,Salvador,Feminino,3094.66
48,Pós-graduação,Casado,3729.14,Belo Horizonte,Feminino,7733.58
41,Médio,Solteiro,2305.51,Belo Horizonte,Feminino,3132.15
52,Fundamental,Solteiro,2847.33,Porto Alegre,Feminino,3402.24
61,Fundamental,Solteiro,2960.63,Belo Horizonte,Feminino,4133.93
62,Fundamental,Divorciado,2926.77,Rio de Janeiro,Feminino,5736.82
51,Médio,Divorciado,2323.3,São Paulo,Masculino,5620.49
20,Superior,Divorciado,1995.84,São Paulo,Feminino,4738.79
54,Médio,Casado,2543.09,São Paulo,Feminino,4488.51
60,Médio,Divorciado,2885.64,Salvador,Masculino,5389.81
57,Superior,Divorciado,3450.95,Salvador,Feminino,8154.99
43,Médio,Casado,2105.67,Rio de Janeiro,Feminino,4735.35
40,Superior,Casado,2282.47,Belo Horizonte,Masculino,6391.95
61,Superior,Solteiro,3761.93,Salvador,Feminino,6552.11
56,Fundamental,Casado,2389.41,Belo Horizonte,Masculino,5437.32
32,Superior,Casado,2607.03,Belo Horizonte,Feminino,5915.31
66,Médio,Divorciado,3055.96,Salvador,Feminino,5304.86
21,Pós-graduação,Solteiro,2526.7,Salvador,Masculino,5066.71
46,Médio,Solteiro,2562.24,Rio de Janeiro,Masculino,4069.64
39,Pós-graduação,Casado,2807.71,Porto Alegre,Feminino,8100.13
42,Superior,Divorciado,3249.22,São Paulo,Feminino,7230.56
30,Médio,Divorciado,2690.46,Salvador,Masculino,4479.7
35,Médio,Divorciado,2419.27,Salvador,Feminino,4426.31
50,Pós-graduação,Divorciado,3256.97,Belo Horizonte,Masculino,8572.19
33,Superior,Casado,1792.29,Porto Alegre,Masculino,5371.95
62,Fundamental,Divorciado,3003.21,Salvador,Masculino,3580.63
59,Superior,Solteiro,2881.99,Porto Alegre,Feminino,6731.28
61,Médio,Solteiro,2706.05,São Paulo,Feminino,7843.24
19,Fundamental,Casado,2026.85,Belo Horizonte,Feminino,3301.17
52,Médio,Divorciado,3047.1,Rio de Janeiro,Masculino,4370.47
59,Médio,Divorciado,3289.5,São Paulo,Feminino,6684.78
51,Superior,Divorciado,3059.52,Porto Alegre,Masculino,8217.79
47,Médio,Divorciado,2678.98,Porto Alegre,Masculino,3791.73
30,Superior,Casado,1802.57,São Paulo,Feminino,6326.02
30,Fundamental,Divorciado,1450.25,Porto Alegre,Feminino,3975.36
35,Médio,Casado,1963.54,Rio de Janeiro,Masculino,4953.61
49,Médio,Divorciado,2722.39,Rio de Janeiro,Feminino,6247.71
49,Médio,Divorciado,2342.08,Porto Alegre,Masculino,4044.83
52,Fundamental,Solteiro,2800.8,Porto Alegre,Feminino,5226.78
56,Fundamental,Casado,2333.93,Rio de Janeiro,Masculino,6967.45
63,Médio,Solteiro,2920.61,Porto Alegre,Feminino,4914.2
69,Médio,Casado,3234.96,Salvador,Masculino,6255.56
46,Médio,Divorciado,2607.22,Belo Horizonte,Feminino,3921.47
66,Médio,Divorciado,2844.53,Salvador,Masculino,3923.07
46,Superior,Casado,2888.6,Porto Alegre,Masculino,4420.25
61,Pós-graduação,Solteiro,3367.78,Porto Alegre,Masculino,8511.19
33,Médio,Casado,1958.47,Belo Horizonte,Masculino,1773.84
61,Médio,Casado,3154.5,Porto Alegre,Masculino,5142.72
64,Fundamental,Divorciado,2841.13,Belo Horizonte,Masculino,4409.3
27,Pós-graduação,Solteiro,2585.62,Rio de Janeiro,Feminino,5156.07
47,Fundamental,Casado,2644.43,Belo Horizonte,Masculino,5032.45
42,Médio,Solteiro,2945.56,Belo Horizonte,Masculino,2696.8
56,Médio,Solteiro,3331.98,Salvador,Feminino,7108.63
37,Médio,Casado,2188.43,Porto Alegre,Feminino,5487.19
22,Fundamental,Solteiro,1891.15,Rio de Janeiro,Masculino,4033.54
18,Superior,Divorciado,2531.59,São Paulo,Feminino,3390.44
47,Fundamental,Divorciado,2482.39,Belo Horizonte,Feminino,4645.84
66,Superior,Divorciado,3618.39,São Paulo,Masculino,9634.53
20,Fundamental,Divorciado,1503.11,Porto Alegre,Masculino,4061.67
62,Fundamental,Solteiro,3570.39,Belo Horizonte,Feminino,6225.05
31,Pós-graduação,Divorciado,3145.63,São Paulo,Feminino,9093.51
47,Fundamental,Casado,2329.82,Salvador,Feminino,3096.52
67,Superior,Divorciado,3337.4,São Paulo,Feminino,8936.46
21,Médio,Casado,1072.84,Salvador,Feminino,4991.02
35,Fundamental,Casado,1575.84,Rio de Janeiro,Feminino,4130.25
54,Pós-graduação,Divorciado,3402.16,Porto Alegre,Masculino,7297.93
42,Médio,Divorciado,2538.5,São Paulo,Feminino,6653.03
65,Superior,Solteiro,3547.83,Belo Horizonte,Masculino,8144.71
18,Fundamental,Casado,1163.56,Porto Alegre,Masculino,2029.98
63,Superior,Divorciado,3112.04,São Paulo,Feminino,6355.94
32,Fundamental,Solteiro,2044.48,Belo Horizonte,Masculino,3485.76
26,Médio,Divorciado,2282.04,Belo Horizonte,Feminino,1826.73
32,Superior,Divorciado,2129.41,Belo Horizonte,Masculino,4241.04
66,Pós-graduação,Divorciado,4117.68,Belo Horizonte,Feminino,7616.77
41,Pós-graduação,Casado,3096.37,São Paulo,Masculino,9173.63
21,Superior,Divorciado,2005.07,Rio de Janeiro,Feminino,6944.6
29,Superior,Solteiro,2017.97,Salvador,Masculino,6078.08
54,Fundamental,Divorciado,2807.95,Salvador,Feminino,3876.07
54,Médio,Divorciado,2474.11,Salvador,Masculino,4614.35
60,Médio,Solteiro,2694.54,Rio de Janeiro,Masculino,5547.81
23,Médio,Solteiro,1985.3,Belo Horizonte,Masculino,3363.27
56,Médio,Casado,2990.95,Belo Horizonte,Feminino,5551.57
63,Médio,Casado,2671.05,Porto Alegre,Feminino,4673.56
41,Fundamental,Casado,2319.08,Salvador,Feminino,3035.36
28,Superior,Casado,2611.88,Salvador,Feminino,6473.61
30,Fundamental,Solteiro,1844.96,Belo Horizonte,Feminino,4573.63
51,Médio,Divorciado,2731.12,Salvador,Masculino,4889.56
42,Médio,Divorciado,2164.43,Belo Horizonte,Feminino,3036.37
24,Superior,Divorciado,2116.15,Belo Horizonte,Feminino,5566.57
69,Superior,Casado,3290.35,Belo Horizonte,Masculino,6780.55
21,Superior,Solteiro,2643.6,São Paulo,Feminino,3329.31
25,Fundamental,Solteiro,1604.69,São Paulo,Feminino,3723.71
37,Médio,Solteiro,1869.64,São Paulo,Feminino,5308.42
46,Fundamental,Divorciado,2066.39,São Paulo,Feminino,5083.85
68,Médio,Casado,3065.35,Rio de Janeiro,Feminino,6909.39
62,Médio,Solteiro,2554.91,Porto Alegre,Feminino,5566.52
63,Fundamental,Casado,2676.23,Porto Alegre,Masculino,4056.68
27,Médio,Solteiro,2049.69,Belo Horizonte,Feminino,4034.05
60,Pós-graduação,Casado,3934.61,Salvador,Feminino,8775.25
51,Pós-graduação,Solteiro,3126.41,São Paulo,Feminino,8519.49
43,Médio,Casado,2507.45,Porto Alegre,Masculino,4164.85
58,Fundamental,Solteiro,2749.84,Porto Alegre,Masculino,4910.07
66,Fundamental,Solteiro,3321.15,São Paulo,Masculino,7812.73
20,Médio,Casado,2025.4,Rio de Janeiro,Masculino,4382.58
23,Pós-graduação,Casado,2207.4,Rio de Janeiro,Feminino,7274.97
22,Fundamental,Divorciado,1889.39,Porto Alegre,Masculino,3570.16
22,Superior,Casado,2650.44,Rio de Janeiro,Feminino,6048.92
64,Fundamental,Solteiro,2982.89,São Paulo,Feminino,6101.15
40,Pós-graduação,Solteiro,3406.47,Porto Alegre,Feminino,5664.77
66,Médio,Casado,3047.49,São Paulo,Masculino,6408.72
26,Superior,Divorciado,2573.83,Rio de Janeiro,Feminino,6390.78
52,Médio,Casado,2675.05,São Paulo,Masculino,5890.67
37,Superior,Solteiro,2003.29,Rio de Janeiro,Feminino,5851.7
66,Fundamental,Solteiro,2943.64,Rio de Janeiro,Masculino,6104.56
59,Fundamental,Divorciado,2714.26,São Paulo,Masculino,6942.94
52,Pós-graduação,Casado,3774.14,Rio de Janeiro,Feminino,6914.36
67,Pós-graduação,Solteiro,4363.05,Belo Horizonte,Feminino,7606.25
35,Superior,Solteiro,2481.7,São Paulo,Feminino,6381.8
34,Superior,Solteiro,2152.54,Belo Horizonte,Masculino,6239.64
41,Superior,Casado,2821.86,São Paulo,Masculino,8364.79
20,Fundamental,Casado,1367.22,Rio de Janeiro,Masculino,4889.51
49,Médio,Divorciado,2288.18,Rio de Janeiro,Feminino,4857.23
52,Médio,Solteiro,3274.63,Porto Alegre,Masculino,2838.2
55,Superior,Solteiro,2946.68,Porto Alegre,Feminino,8117.96
30,Médio,Divorciado,1430.54,Belo Horizonte,Masculino,2658.39
64,Fundamental,Solteiro,3101.07,Rio de Janeiro,Masculino,6345.95
42,Médio,Divorciado,2472.12,Porto Alegre,Masculino,3983.09
26,Superior,Divorciado,2543.58,Rio de Janeiro,Feminino,5730.91
21,Médio,Solteiro,1881.96,São Paulo,Feminino,2883.87
31,Fundamental,Casado,1973.68,Porto Alegre,Feminino,5346.09
54,Fundamental,Casado,2666.83,Belo Horizonte,Masculino,3825.14
51,Médio,Casado,2811.87,Porto Alegre,Masculino,4708.66
28,Médio,Casado,2322.58,Rio de Janeiro,Masculino,3954.86
58,Superior,Solteiro,2861.78,Salvador,Masculino,7013.69
20,Superior,Divorciado,1917.51,Salvador,Feminino,4290.78
45,Superior,Divorciado,3038.38,Rio de Janeiro,Masculino,6436.85
46,Médio,Solteiro,2456.47,São Paulo,Masculino,6387.18
26,Superior,Casado,1742.83,Porto Alegre,Feminino,4476.57
20,Médio,Divorciado,1428.02,Salvador,Feminino,4410.95
42,Médio,Solteiro,2350.81,São Paulo,Feminino,3866.57
51,Superior,Solteiro,3033.78,Rio de Janeiro,Masculino,6800.62
29,Fundamental,Casado,1762.32,São Paulo,Feminino,3590.3
59,Fundamental,Solteiro,3473.22,Rio de Janeiro,Masculino,5980.8
26,Superior,Divorciado,2272.53,Porto Alegre,Feminino,3426.71
32,Médio,Divorciado,2029.31,São Paulo,Masculino,5219.54
57,Superior,Solteiro,3249.89,Porto Alegre,Masculino,7069.16
42,Fundamental,Divorciado,2323.5,São Paulo,Masculino,6606.2
22,Superior,Solteiro,2171.32,Rio de Janeiro,Masculino,6447.41
28,Médio,Divorciado,1215.29,Rio de Janeiro,Masculino,5236.09
51,Fundamental,Casado,2232.94,São Paulo,Masculino,6230.72
41,Superior,Divorciado,2635.54,Rio de Janeiro,Feminino,6331.95
32,Médio,Casado,2203.82,Belo Horizonte,Masculino,5218.88
55,Médio,Casado,2560.22,Belo Horizonte,Masculino,5304.33
25,Fundamental,Solteiro,1500.59,Porto Alegre,Masculino,5723.81
22,Fundamental,Casado,1943.3,Belo Horizonte,Masculino,4853.76
65,Médio,Divorciado,3355.33,Belo Horizonte,Feminino,5596.61
43,Fundamental,Divorciado,1830.18,Salvador,Masculino,4545.6
35,Pós-graduação,Casado,3079.08,Salvador,Masculino,7582.0
23,Fundamental,Solteiro,888.95,Salvador,Feminino,4733.8
54,Médio,Casado,2526.57,Salvador,Masculino,3165.07
65,Fundamental,Divorciado,3515.33,Rio de Janeiro,Feminino,7562.41
30,Médio,Divorciado,1927.58,Porto Alegre,Masculino,3873.22
45,Pós-graduação,Casado,2935.68,Porto Alegre,Masculino,8330.31
22,Fundamental,Casado,1253.06,Belo Horizonte,Feminino,2380.72
30,Pós-graduação,Casado,2620.21,Porto Alegre,Feminino,5735.61
34,Médio,Divorciado,1818.5,Belo Horizonte,Feminino,4039.35
67,Superior,Divorciado,2942.17,Porto Alegre,Masculino,7826.17
57,Médio,Divorciado,2808.78,São Paulo,Feminino,4618.49
62,Superior,Solteiro,3523.16,São Paulo,Feminino,7201.32
49,Médio,Divorciado,2364.94,Porto Alegre,Masculino,3252.29
46,Médio,Divorciado,2993.72,Rio de Janeiro,Masculino,5718.15
68,Fundamental,Solteiro,2911.16,Belo Horizonte,Masculino,7393.58
20,Fundamental,Solteiro,1960.84,Porto Alegre,Feminino,2664.95
57,Pós-graduação,Solteiro,3293.69,Belo Horizonte,Masculino,8634.36
51,Médio,Solteiro,2619.98,Salvador,Feminino,4671.56
57,Médio,Solteiro,2845.02,Porto Alegre,Feminino,5218.92
44,Superior,Solteiro,2606.82,Rio de Janeiro,Feminino,6103.77
30,Médio,Casado,1950.17,Salvador,Feminino,4154.74
62,Pós-graduação,Casado,3643.77,Porto Alegre,Masculino,7898.79
50,Superior,Casado,2906.43,São Paulo,Masculino,8791.7
23,Médio,Casado,1605.13,Porto Alegre,Feminino,2639.11
41,Superior,Divorciado,2308.37,São Paulo,Feminino,7528.77
36,Fundamental,Solteiro,2236.87,São Paulo,Masculino,6773.6
33,Médio,Divorciado,2167.59,Porto Alegre,Masculino,4838.68
57,Médio,Solteiro,2597.99,Porto Alegre,Feminino,3947.58
45,Médio,Solteiro,2422.61,São Paulo,Feminino,4252.65
50,Superior,Divorciado,2724.07,Belo Horizonte,Feminino,6453.29
65,Pós-graduação,Casado,3574.3,Salvador,Feminino,8311.84
58,Médio,Divorciado,2620.02,Rio de Janeiro,Feminino,6415.47
30,Médio,Divorciado,2107.31,Porto Alegre,Masculino,4695.24
60,Pós-graduação,Solteiro,3777.37,Salvador,Feminino,8087.39
62,Médio,Solteiro,2728.45,Salvador,Masculino,4471.18
